student_id,course_id,course_seq_no,status,is_major_ind,semester_seq_no
102510,1351,24,completed,0,5
102515,1411,20,completed,1,5
102515,1412,21,completed,1,5
102515,1413,22,completed,1,5
102515,1448,23,completed,0,5
102515,1613,24,completed,0,5
102521,492,20,completed,0,5
102521,1297,21,completed,1,5
102521,885,22,completed,0,5
102521,1299,23,completed,1,5
102521,1448,24,completed,0,5
102522,577,20,completed,0,5
102522,1122,21,completed,1,5
102522,419,22,completed,0,5
102522,795,23,completed,0,5
102522,1130,24,completed,1,5
102536,1346,20,completed,1,5
102536,198,21,completed,0,5
102536,733,22,completed,0,5
102536,1351,23,completed,1,5
102536,1352,24,completed,1,5
102588,1612,20,completed,0,5
102588,1119,21,completed,1,5
102588,1511,22,completed,0,5
102588,1126,23,completed,1,5
102588,1513,24,completed,0,5
102595,1448,20,completed,0,5
102595,1343,21,completed,1,5
102595,1346,22,completed,1,5
102595,1347,23,completed,1,5
102595,1351,24,completed,1,5
102603,1411,20,completed,1,5
102603,1412,21,completed,1,5
102603,415,22,completed,0,5
102603,1414,23,completed,1,5
102603,1416,24,completed,1,5
102604,1297,20,completed,1,5
102604,1299,21,completed,1,5
102604,1009,22,completed,0,5
102604,1301,23,completed,1,5
102604,95,24,completed,0,5
102605,498,20,completed,0,5
102605,314,21,completed,0,5
102605,198,22,completed,0,5
102605,508,23,completed,0,5
102605,322,24,completed,0,5
102607,888,20,completed,0,5
102607,1119,21,completed,1,5
102607,1120,22,completed,1,5
102607,1122,23,completed,1,5
102607,420,24,completed,0,5
102610,1300,20,completed,1,5
102610,1009,21,completed,0,5
102610,1301,22,completed,1,5
102610,1304,23,completed,1,5
102610,891,24,completed,0,5
102621,1287,20,completed,1,5
102621,1295,21,completed,1,5
102621,784,22,completed,0,5
102621,1297,23,completed,1,5
102621,1299,24,completed,1,5
102623,1134,20,completed,1,5
102623,1137,21,completed,1,5
102623,1138,22,completed,1,5
102623,695,23,completed,0,5
102623,1140,24,completed,1,5
102624,1506,20,completed,0,5
102624,1221,21,completed,1,5
102624,1224,22,completed,1,5
102624,1226,23,completed,1,5
102624,1227,24,completed,1,5
102636,1326,20,completed,1,5
102636,562,21,completed,0,5
102636,1335,22,completed,1,5
102636,1336,23,completed,1,5
102636,1341,24,completed,1,5
102648,1265,20,completed,1,5
102648,1215,21,completed,1,5
102648,885,22,completed,0,5
102648,1116,23,completed,1,5
102648,1501,24,completed,0,5
102650,1408,20,completed,1,5
102650,1401,21,completed,1,5
102650,1409,22,completed,1,5
102650,1410,23,completed,1,5
102650,922,24,completed,0,5
102657,1400,20,completed,1,5
102657,1408,21,completed,1,5
102657,1401,22,completed,1,5
102657,1409,23,completed,1,5
102657,1005,24,completed,0,5
102663,1476,20,completed,0,5
102663,920,21,completed,0,5
102663,1295,22,completed,1,5
102663,1299,23,completed,1,5
102663,1300,24,completed,1,5
102665,783,20,completed,0,5
102665,1410,21,completed,1,5
102665,1412,22,completed,1,5
102665,1413,23,completed,1,5
102665,1414,24,completed,1,5
102716,1409,20,completed,1,5
102716,1263,21,completed,0,5
102716,1410,22,completed,1,5
102716,1411,23,completed,1,5
102716,1413,24,completed,1,5
102719,1299,20,completed,1,5
102719,1301,21,completed,1,5
102719,1302,22,completed,1,5
102719,1012,23,completed,0,5
102719,1506,24,completed,0,5
102725,1346,20,completed,1,5
102725,1349,21,completed,1,5
102725,684,22,completed,0,5
102725,1351,23,completed,1,5
102725,1354,24,completed,1,5
102726,881,20,completed,0,5
102726,1287,21,completed,1,5
102726,1295,22,completed,1,5
102726,1296,23,completed,1,5
102726,573,24,completed,0,5
102739,683,20,completed,0,5
102739,1022,21,completed,0,5
102739,511,22,completed,0,5
102739,690,23,completed,0,5
102739,804,24,completed,0,5
102745,1225,20,completed,1,5
102745,797,21,completed,0,5
102745,1088,22,completed,0,5
102745,1229,23,completed,1,5
102745,1133,24,completed,1,5
102748,792,20,completed,0,5
102748,1232,21,completed,1,5
102748,740,22,completed,0,5
102748,1135,23,completed,1,5
102748,1237,24,completed,1,5
102753,1410,20,completed,1,5
102753,1412,21,completed,1,5
102753,1413,22,completed,1,5
102753,1414,23,completed,1,5
102753,1077,24,completed,0,5
102755,1296,20,completed,1,5
102755,494,21,completed,0,5
102755,1299,22,completed,1,5
102755,1300,23,completed,1,5
102755,1301,24,completed,1,5
102769,1409,20,completed,1,5
102769,281,21,completed,0,5
102769,1410,22,completed,1,5
102769,1411,23,completed,1,5
102769,1075,24,completed,0,5
102781,1335,20,completed,1,5
102781,1448,21,completed,0,5
102781,1341,22,completed,1,5
102781,1344,23,completed,1,5
102781,1345,24,completed,1,5
102783,573,20,completed,0,5
102783,1266,21,completed,1,5
102783,1077,22,completed,0,5
102783,1270,23,completed,1,5
102783,1013,24,completed,0,5
102802,492,20,completed,0,5
102802,1411,21,completed,0,5
102802,1616,22,completed,0,5
102802,1128,23,completed,0,5
102802,426,24,completed,0,5
102805,1135,20,completed,0,5
102805,1523,21,completed,0,5
102805,1526,22,completed,0,5
102805,335,23,completed,0,5
102805,121,24,completed,0,5
102809,1117,20,completed,0,5
102809,415,21,completed,0,5
102809,97,22,completed,0,5
102809,799,23,completed,0,5
102809,937,24,completed,0,5
102818,1287,20,completed,1,5
102818,570,21,completed,0,5
102818,1295,22,completed,1,5
102818,1296,23,completed,1,5
102818,1006,24,completed,0,5
102840,1344,20,completed,1,5
102840,730,21,completed,0,5
102840,1627,22,completed,0,5
102840,1358,23,completed,1,5
102840,112,24,completed,0,5
102854,1295,20,completed,1,5
102854,1296,21,completed,1,5
102854,46,22,completed,0,5
102854,1299,23,completed,1,5
102854,1448,24,completed,0,5
102864,412,20,completed,0,5
102864,1299,21,completed,1,5
102864,1300,22,completed,1,5
102864,1304,23,completed,1,5
102864,501,24,completed,0,5
102865,1299,20,completed,1,5
102865,1301,21,completed,1,5
102865,1302,22,completed,1,5
102865,500,23,completed,0,5
102865,1305,24,completed,1,5
102871,1616,20,completed,0,5
102871,1222,21,completed,1,5
102871,1123,22,completed,1,5
102871,1227,23,completed,1,5
102871,799,24,completed,0,5
102884,1122,20,completed,1,5
102884,422,21,completed,0,5
102884,1225,22,completed,1,5
102884,1136,23,completed,1,5
102884,433,24,completed,0,5
102888,505,20,completed,0,5
102888,1129,21,completed,1,5
102888,1088,22,completed,0,5
102888,1229,23,completed,1,5
102888,1134,24,completed,1,5
102897,1294,20,completed,1,5
102897,920,21,completed,0,5
102897,1295,22,completed,1,5
102897,1296,23,completed,1,5
102897,1297,24,completed,1,5
102901,1287,20,completed,1,5
102901,1608,21,completed,0,5
102901,1295,22,completed,1,5
102901,1296,23,completed,1,5
102901,1297,24,completed,1,5
102902,1299,20,completed,1,5
102902,1300,21,completed,1,5
102902,1301,22,completed,1,5
102902,1302,23,completed,1,5
102902,419,24,completed,0,5
102905,1344,20,completed,0,5
102905,99,21,completed,0,5
102905,793,22,completed,0,5
102905,200,23,completed,0,5
102905,1352,24,completed,0,5
102907,1286,20,completed,1,5
102907,1287,21,completed,1,5
102907,305,22,completed,0,5
102907,1297,23,completed,1,5
102907,1299,24,completed,1,5
102917,1233,20,completed,1,5
102917,1134,21,completed,1,5
102917,1136,22,completed,1,5
102917,1140,23,completed,1,5
102917,812,24,completed,0,5
102930,722,20,completed,0,5
102930,1118,21,completed,0,5
102930,1343,22,completed,1,5
102930,1344,23,completed,1,5
102930,1345,24,completed,1,5
102936,279,20,completed,0,5
102936,774,21,completed,0,5
102936,494,22,completed,0,5
102936,887,23,completed,0,5
102936,1309,24,completed,0,5
102946,1407,20,completed,1,5
102946,1408,21,completed,1,5
102946,1401,22,completed,1,5
102946,1409,23,completed,1,5
102946,1410,24,completed,1,5
102963,573,20,completed,0,5
102963,1080,21,completed,0,5
102963,314,22,completed,0,5
102963,1227,23,completed,0,5
102963,1351,24,completed,0,5
102969,411,20,completed,0,5
102969,1336,21,completed,1,5
102969,1337,22,completed,1,5
102969,1339,23,completed,1,5
102969,1343,24,completed,1,5
102985,569,20,completed,0,5
102985,1401,21,completed,1,5
102985,1409,22,completed,1,5
102985,1410,23,completed,1,5
102985,1412,24,completed,1,5
102994,1220,20,completed,1,5
102994,500,21,completed,0,5
102994,1271,22,completed,1,5
102994,1221,23,completed,1,5
102994,1222,24,completed,1,5
101003,1377,30,completed,1,7
101003,1378,31,completed,1,7
101003,1379,32,completed,1,7
101003,1380,33,completed,1,7
101003,1381,34,completed,1,7
101019,1361,30,completed,1,7
101019,1364,31,completed,1,7
101019,439,32,completed,0,7
101019,1365,33,completed,1,7
101019,1371,34,completed,1,7
101024,520,30,completed,0,7
101024,1365,31,completed,1,7
101024,1373,32,completed,1,7
101024,1374,33,completed,1,7
101024,1379,34,completed,1,7
101026,1416,30,completed,1,7
101026,1418,31,completed,1,7
101026,1421,32,completed,1,7
101026,516,33,completed,0,7
101026,1522,34,completed,0,7
101035,342,30,completed,0,7
101035,1537,31,completed,0,7
101035,1163,32,completed,0,7
101035,1174,33,completed,0,7
101035,843,34,completed,0,7
101036,1522,30,completed,0,7
101036,1237,31,completed,0,7
101036,436,32,completed,0,7
101036,604,33,completed,0,7
101036,816,34,completed,0,7
101055,1310,30,completed,1,7
101055,1311,31,completed,1,7
101055,898,32,completed,0,7
101055,1312,33,completed,1,7
101055,112,34,completed,0,7
101056,1365,30,completed,1,7
101056,1366,31,completed,1,7
101056,1529,32,completed,0,7
101056,1367,33,completed,1,7
101056,338,34,completed,0,7
101058,891,30,completed,0,7
101058,1420,31,completed,1,7
101058,1421,32,completed,1,7
101058,1422,33,completed,1,7
101058,1625,34,completed,0,7
101077,1166,30,completed,1,7
101077,142,31,completed,0,7
101077,1553,32,completed,0,7
101077,1170,33,completed,1,7
101077,1171,34,completed,1,7
101083,340,30,completed,0,7
101083,529,31,completed,0,7
101083,1151,32,completed,0,7
101083,826,33,completed,0,7
101083,1161,34,completed,0,7
101089,696,30,completed,0,7
101089,1366,31,completed,1,7
101089,1367,32,completed,1,7
101089,1368,33,completed,1,7
101089,756,34,completed,0,7
101147,1368,30,completed,1,7
101147,1371,31,completed,1,7
101147,1372,32,completed,1,7
101147,343,33,completed,0,7
101147,1374,34,completed,1,7
101148,1373,30,completed,1,7
101148,1536,31,completed,0,7
101148,1374,32,completed,1,7
101148,453,33,completed,0,7
101148,1380,34,completed,1,7
101150,580,30,completed,0,7
101150,1420,31,completed,1,7
101150,1421,32,completed,1,7
101150,1422,33,completed,1,7
101150,1029,34,completed,0,7
101158,963,30,completed,0,7
101158,455,31,completed,0,7
101158,1653,32,completed,0,7
101158,831,33,completed,0,7
101158,466,34,completed,0,7
101164,691,30,completed,0,7
101164,1138,31,completed,1,7
101164,746,32,completed,0,7
101164,1142,33,completed,1,7
101164,521,34,completed,0,7
101165,1224,30,completed,0,7
101165,1421,31,completed,1,7
101165,1422,32,completed,1,7
101165,1625,33,completed,0,7
101165,430,34,completed,0,7
101187,1152,30,completed,0,7
101187,610,31,completed,0,7
101187,131,32,completed,0,7
101187,1543,33,completed,0,7
101187,829,34,completed,0,7
101188,1646,30,completed,0,7
101188,1153,31,completed,0,7
101188,1541,32,completed,0,7
101188,965,33,completed,0,7
101188,832,34,completed,0,7
101200,1148,30,completed,0,7
101200,1370,31,completed,0,7
101200,1535,32,completed,0,7
101200,1373,33,completed,0,7
101200,759,34,completed,0,7
101211,826,30,completed,0,7
101211,1652,31,completed,0,7
101211,537,32,completed,0,7
101211,352,33,completed,0,7
101211,1547,34,completed,0,7
101215,944,30,completed,0,7
101215,436,31,completed,0,7
101215,749,32,completed,0,7
101215,1147,33,completed,1,7
101215,1159,34,completed,1,7
101238,1309,30,completed,1,7
101238,1310,31,completed,1,7
101238,1311,32,completed,1,7
101238,1312,33,completed,1,7
101238,1313,34,completed,1,7
101245,335,30,completed,0,7
101245,120,31,completed,0,7
101245,758,32,completed,0,7
101245,1381,33,completed,0,7
101245,1656,34,completed,0,7
101266,1373,30,completed,1,7
101266,1374,31,completed,1,7
101266,1376,32,completed,1,7
101266,1378,33,completed,1,7
101266,1379,34,completed,1,7
101268,448,30,completed,0,7
101268,609,31,completed,0,7
101268,824,32,completed,0,7
101268,352,33,completed,0,7
101268,469,34,completed,0,7
101273,328,30,completed,0,7
101273,439,31,completed,0,7
101273,824,32,completed,0,7
101273,1159,33,completed,0,7
101273,353,34,completed,0,7
101275,1421,30,completed,1,7
101275,1422,31,completed,1,7
101275,737,32,completed,0,7
101275,431,33,completed,0,7
101275,946,34,completed,0,7
101278,1354,30,completed,1,7
101278,1356,31,completed,1,7
101278,1370,32,completed,1,7
101278,1375,33,completed,1,7
101278,131,34,completed,0,7
101282,953,30,completed,0,7
101282,340,31,completed,0,7
101282,124,32,completed,0,7
101282,531,33,completed,0,7
101282,830,34,completed,0,7
101290,439,30,completed,0,7
101290,1366,31,completed,1,7
101290,1372,32,completed,1,7
101290,1151,33,completed,0,7
101290,1156,34,completed,0,7
101293,1222,30,completed,0,7
101293,734,31,completed,0,7
101293,1351,32,completed,0,7
101293,1088,33,completed,0,7
101293,1145,34,completed,0,7
101306,1646,30,completed,0,7
101306,758,31,completed,0,7
101306,1539,32,completed,0,7
101306,618,33,completed,0,7
101306,356,34,completed,0,7
101329,1143,30,completed,1,7
101329,1148,31,completed,1,7
101329,1153,32,completed,1,7
101329,533,33,completed,0,7
101329,1155,34,completed,1,7
101336,1083,30,completed,0,7
101336,1421,31,completed,1,7
101336,684,32,completed,0,7
101336,441,33,completed,0,7
101336,1650,34,completed,0,7
101347,1417,30,completed,1,7
101347,195,31,completed,0,7
101347,1421,32,completed,1,7
101347,1422,33,completed,1,7
101347,588,34,completed,0,7
101358,1306,30,completed,0,7
101358,1421,31,completed,1,7
101358,201,32,completed,0,7
101358,107,33,completed,0,7
101358,690,34,completed,0,7
101376,1155,30,completed,1,7
101376,824,31,completed,0,7
101376,137,32,completed,0,7
101376,1161,33,completed,1,7
101376,1163,34,completed,1,7
101381,964,30,completed,0,7
101381,1659,31,completed,0,7
101381,362,32,completed,0,7
101381,146,33,completed,0,7
101381,1174,34,completed,0,7
101382,814,30,completed,0,7
101382,338,31,completed,0,7
101382,126,32,completed,0,7
101382,128,33,completed,0,7
101382,452,34,completed,0,7
101385,335,30,completed,0,7
101385,336,31,completed,0,7
101385,1154,32,completed,0,7
101385,1376,33,completed,0,7
101385,1650,34,completed,0,7
101387,1372,30,completed,1,7
101387,1373,31,completed,1,7
101387,822,32,completed,0,7
101387,1377,33,completed,1,7
101387,1378,34,completed,1,7
101392,964,30,completed,0,7
101392,829,31,completed,0,7
101392,1657,32,completed,0,7
101392,461,33,completed,0,7
101392,1169,34,completed,0,7
101398,520,30,completed,0,7
101398,522,31,completed,0,7
101398,337,32,completed,0,7
101398,1370,33,completed,0,7
101398,755,34,completed,0,7
101399,1142,30,completed,1,7
101399,608,31,completed,0,7
101399,1157,32,completed,1,7
101399,355,33,completed,0,7
101399,1168,34,completed,1,7
101431,1651,30,completed,0,7
101431,140,31,completed,0,7
101431,834,32,completed,0,7
101431,1661,33,completed,0,7
101431,142,34,completed,0,7
101438,1309,30,completed,1,7
101438,1310,31,completed,1,7
101438,1311,32,completed,1,7
101438,736,33,completed,0,7
101438,322,34,completed,0,7
101483,799,30,completed,0,7
101483,691,31,completed,0,7
101483,115,32,completed,0,7
101483,949,33,completed,0,7
101483,448,34,completed,0,7
101491,1309,30,completed,1,7
101491,1310,31,completed,1,7
101491,1313,32,completed,1,7
101491,1520,33,completed,0,7
101491,443,34,completed,0,7
101505,1310,30,completed,1,7
101505,1311,31,completed,1,7
101505,1313,32,completed,1,7
101505,1517,33,completed,0,7
101505,327,34,completed,0,7
101519,1373,30,completed,1,7
101519,1374,31,completed,1,7
101519,959,32,completed,0,7
101519,1376,33,completed,1,7
101519,1378,34,completed,1,7
101536,337,30,completed,0,7
101536,449,31,completed,0,7
101536,345,32,completed,0,7
101536,1539,33,completed,0,7
101536,1377,34,completed,0,7
101563,1141,30,completed,0,7
101563,1642,31,completed,0,7
101563,965,32,completed,0,7
101563,350,33,completed,0,7
101563,357,34,completed,0,7
101582,1418,30,completed,1,7
101582,315,31,completed,0,7
101582,1420,32,completed,1,7
101582,1347,33,completed,0,7
101582,1422,34,completed,1,7
101583,1368,30,completed,1,7
101583,822,31,completed,0,7
101583,1377,32,completed,1,7
101583,1379,33,completed,1,7
101583,1380,34,completed,1,7
101596,747,30,completed,0,7
101596,120,31,completed,0,7
101596,343,32,completed,0,7
101596,1375,33,completed,0,7
101596,611,34,completed,0,7
101603,749,30,completed,0,7
101603,1638,31,completed,0,7
101603,1537,32,completed,0,7
101603,616,33,completed,0,7
101603,1159,34,completed,1,7
101606,949,30,completed,0,7
101606,812,31,completed,0,7
101606,343,32,completed,0,7
101606,350,33,completed,0,7
101606,137,34,completed,0,7
101616,1159,30,completed,1,7
101616,1162,31,completed,1,7
101616,1166,32,completed,1,7
101616,364,33,completed,0,7
101616,1175,34,completed,1,7
101617,351,30,completed,0,7
101617,617,31,completed,0,7
101617,1161,32,completed,1,7
101617,1166,33,completed,1,7
101617,1176,34,completed,1,7
101618,1312,30,completed,1,7
101618,1313,31,completed,1,7
101618,694,32,completed,0,7
101618,436,33,completed,0,7
101618,1142,34,completed,0,7
101621,1521,30,completed,0,7
101621,746,31,completed,0,7
101621,598,32,completed,0,7
101621,600,33,completed,0,7
101621,1536,34,completed,0,7
101635,752,30,completed,0,7
101635,1370,31,completed,1,7
101635,340,32,completed,0,7
101635,1373,33,completed,1,7
101635,1374,34,completed,1,7
101650,446,30,completed,0,7
101650,343,31,completed,0,7
101650,1152,32,completed,1,7
101650,1153,33,completed,1,7
101650,1155,34,completed,1,7
101667,1366,30,completed,0,7
101667,815,31,completed,0,7
101667,754,32,completed,0,7
101667,124,33,completed,0,7
101667,529,34,completed,0,7
101680,753,30,completed,0,7
101680,532,31,completed,0,7
101680,825,32,completed,0,7
101680,353,33,completed,0,7
101680,1162,34,completed,1,7
101681,1539,30,completed,0,7
101681,533,31,completed,0,7
101681,825,32,completed,0,7
101681,1157,33,completed,0,7
101681,353,34,completed,0,7
101688,1306,30,completed,1,7
101688,1309,31,completed,1,7
101688,1312,32,completed,1,7
101688,1313,33,completed,1,7
101688,430,34,completed,0,7
101690,1363,30,completed,1,7
101690,748,31,completed,0,7
